split,row_id,label,target_binary,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
train,cicids1771::1605,Web Attack - XSS,1,5372096,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.744588332,1790698.667,3100803.396,5371198,142,5372096,2686048.0,3797375.547,5371198,898,0,0.0,0.0,0,0,0,0,0,0,104,40,0.558441249,0.186147083,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1726,BENIGN,0,9312960,3,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,0.644263478,0.429508985,3104320.0,2842376.541,6000362,318835,8994125,4497062.5,2125986.541,6000362,2993763,0,0.0,0.0,0,0,0,0,0,0,92,20,0.322131739,0.107377246,0,6,1.2,2.683281573,7.2,0,0,0,1,0,0,0,0,0,1.5,0.0,6.0,92,0,0,0,0,0,0,3,0,1,6,8192,0,0,28,2993763.0,0.0,2993763,2993763,6000362.0,0.0,6000362,6000362
validation,cicids1771::0001,BENIGN,0,50853,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.32904647,50853.0,0.0,50853,50853,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.66452323,19.66452323,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,105,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0271,BENIGN,0,100842335,14,14,434,1806,434,0,31.0,115.991379,1806,0,129.0,482.6738029,22.21289303,0.277661163,3734901.296,4904453.369,10000000,36,101000000,7731097.0,4393117.181,10000000,153,101000000,7754237.923,4356632.443,10000000,706,0,0,0,0,456,456,0.138830581,0.138830581,0,1806,77.24137931,342.1033318,117034.6897,0,0,0,1,0,0,0,0,1,80.0,31.0,129.0,456,0,0,0,0,0,0,14,434,14,1806,29200,939,1,32,40810.5,12134.51957,75343,36797,10000000.0,4467.86952,10000000,9996908
train,cicids1771::0024,DDoS,1,10005464,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,1165.063409,1.399235458,769651.0769,1757159.195,6026777,3,8555106,1222158.0,2316381.0,6026777,3,1461632,292326.4,647197.1461,1450035,13,0,0,0,0,172,132,0.799563119,0.599672339,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2517009.0,0.0,2517009,2517009,6026777.0,0.0,6026777,6026777
train,cicids1771::0363,BENIGN,0,55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,143,363,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1623,BENIGN,0,109468,1,1,53,166,53,53,53.0,0.0,166,166,166.0,0.0,2000.584646,18.27017941,109468.0,0.0,109468,109468,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.135089707,9.135089707,53,166,90.66666667,65.24058042,4256.333333,0,0,0,0,0,0,0,0,1,136.0,53.0,166.0,32,0,0,0,0,0,0,1,53,1,166,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1565,BENIGN,0,47224,1,1,53,248,53,53,53.0,0.0,248,248,248.0,0.0,6373.877689,42.35134677,47224.0,0.0,47224,47224,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.17567339,21.17567339,53,248,118.0,112.5833025,12675.0,0,0,0,0,0,0,0,0,1,177.0,53.0,248.0,20,0,0,0,0,0,0,1,53,1,248,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1736,BENIGN,0,11561431,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.113801397,0.5189669,2312286.2,5149642.86,11500000,1,0,0.0,0.0,0,0,11600000,2890222.5,5756013.638,11500000,1,0,0,0,0,20,100,0.086494483,0.432472416,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,37227.0,0.0,37227,37227,11500000.0,0.0,11500000,11500000
validation,cicids1771::0754,PortScan,1,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0998,BENIGN,0,60179,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5383.937919,66.46836936,20059.66667,34740.03175,60174,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,33.23418468,33.23418468,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0611,PortScan,1,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1724,BENIGN,0,198,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,1595959.596,20202.0202,66.0,108.2543302,191,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10101.0101,10101.0101,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,40,0,0,0,0,0,0,2,62,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0767,BENIGN,0,46268107,35,51,2584,56253,417,0,73.82857143,151.8016286,1949,0,1103.0,625.1420958,1271.653496,1.858731761,544330.6706,2224495.831,10200000,1,41000000,1204715.765,3324050.413,10200000,86,46300000,925053.72,2855368.593,10200000,1,0,0,0,0,720,1032,0.7564606,1.102271161,0,1949,676.2873563,705.2191793,497334.0909,0,0,0,1,0,0,0,0,1,684.1511628,73.82857143,1103.0,720,0,0,0,0,0,0,35,2584,51,56253,29200,35,34,20,81408.5,125793.0347,269959,14977,10200000.0,106105.6959,10200000,10000000
train,cicids1771::0272,DDoS,1,59633,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,194975.9361,134.1539081,8519.0,18862.06245,50777,6,8020,4010.0,5662.511104,8014,6,59621,14905.25,24211.18425,50777,46,0,0,0,0,72,112,50.30771553,83.84619254,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0987,BENIGN,0,60554,2,2,70,294,35,35,35.0,0.0,147,147,147.0,0.0,6011.16359,66.05674274,20184.66667,34955.67205,60548,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,33.02837137,33.02837137,35,147,79.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,99.75,35.0,147.0,64,0,0,0,0,0,0,2,70,2,294,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0659,DDoS,1,93161553,9,5,62,11607,20,0,6.888888889,5.30199124,8760,0,2321.4,3802.315321,125.2555333,0.150276585,7166273.308,25000000.0,90300000,1,92500000,11600000.0,31800000.0,90300000,1,625785,156446.25,312170.7466,624702,2,0,0,0,0,192,112,0.096606376,0.053670209,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2212075.0,0.0,2212075,2212075,90300000.0,0.0,90300000,90300000
test,cicids1771::1245,DDoS,1,5821874,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.122383961,0.687063993,1940624.667,3359643.781,5820007,3,5821874,1940624.667,3359643.781,5820007,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.687063993,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1867.0,0.0,1867,1867,5820007.0,0.0,5820007,5820007
train,cicids1771::0587,DDoS,1,1175496,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9896.248052,7.656342514,146937.0,415098.3849,1174253,2,850,425.0,203.646753,569,281,1175451,235090.2,525008.1041,1174253,2,0,0,0,0,72,132,2.552114171,5.104228343,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0753,Web Attack - Brute Force,1,5647320,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.708300574,1882440.0,3259706.646,5646425,119,5647320,2823660.0,3991992.546,5646425,895,0,0.0,0.0,0,0,0,0,0,0,104,40,0.531225431,0.177075144,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1100,Web Attack - Brute Force,1,5560027,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.719420967,1853342.333,3209306.28,5559130,90,5560027,2780013.5,3930264.246,5559130,897,0,0.0,0.0,0,0,0,0,0,0,104,40,0.539565725,0.179855242,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0950,Web Attack - XSS,1,5221559,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.766054736,1740519.667,3013908.144,5220681,94,5221559,2610779.5,3690958.098,5220681,878,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574541052,0.191513684,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1570,PortScan,1,78,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,76923.07692,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12820.51282,12820.51282,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1495,BENIGN,0,200,2,2,70,290,35,35,35.0,0.0,145,145,145.0,0.0,1800000.0,20000.0,66.66666667,75.44755353,150,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,80,10000.0,10000.0,35,145,79.0,60.24948133,3630.0,0,0,0,0,0,0,0,0,1,98.75,35.0,145.0,64,0,0,0,0,0,0,2,70,2,290,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0518,DDoS,1,33461,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,347479.1548,209.1987687,5576.833333,12929.79182,31964,3,32004,16002.0,22626.00278,32001,3,33424,11141.33333,18330.90359,32307,377,0,0,0,0,72,92,89.65661516,119.5421536,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1254,Web Attack - XSS,1,5680191,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.704201672,1893397.0,3278703.775,5679318,155,5680191,2840095.5,4015266.966,5679318,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.528151254,0.176050418,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0418,BENIGN,0,50,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,60000.0,25.0,33.9411255,49,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,64,20000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0085,BENIGN,0,30770960,2,2,95,278,56,39,47.5,12.02081528,188,90,139.0,69.29646456,12.12181875,0.129992694,10300000.0,17700000.0,30600000,46836,30700000,30700000.0,0.0,30700000,30700000,30700000,30700000.0,0.0,30700000,30700000,0,0,0,0,64,52,0.064996347,0.064996347,39,188,82.4,62.59632577,3918.3,0,0,0,0,0,0,0,0,1,103.0,47.5,139.0,64,0,0,0,0,0,0,2,95,2,278,-1,-1,1,32,85547.0,0.0,85547,85547,30600000.0,0.0,30600000,30600000
train,cicids1771::0738,Web Attack - XSS,1,68115473,203,104,48985,183692,585,0,241.3054187,253.3691693,1869,0,1766.269231,309.6275317,3415.919904,4.507052311,222599.585,424291.7127,3808060,4,68100000,337186.9554,484093.6904,3808060,845,68100000,661314.3301,500410.9814,3808906,4,0,0,0,0,6504,3336,2.980233287,1.526819024,0,1869,755.4448052,772.7807356,597190.0653,0,0,0,1,0,0,0,0,0,757.9055375,241.3054187,1766.269231,6504,0,0,0,0,0,0,203,48985,104,183692,29200,1150,101,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1032,BENIGN,0,152269,2,2,90,374,45,45,45.0,0.0,187,187,187.0,0.0,3047.238768,26.26929973,50756.33333,87908.21803,152264,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,13.13464986,13.13464986,45,187,101.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,127.25,45.0,187.0,40,0,0,0,0,0,0,2,90,2,374,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0984,BENIGN,0,1707425,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,21.08438145,3.514063575,341485.0,745238.1672,1674492,3,0,0.0,0.0,0,0,1699991,424997.75,833073.049,1674492,3,0,0,0,0,20,100,0.585677263,2.928386313,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0064,DDoS,1,6213871,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.86232672,0.64372112,2071290.333,3587294.31,6213541,3,6213871,2071290.333,3587294.31,6213541,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.64372112,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,330.0,0.0,330,330,6213541.0,0.0,6213541,6213541
train,cicids1771::0146,DDoS,1,45052,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,532.7177484,88.7862914,15017.33333,24248.42536,43017,1006,45052,15017.33333,24248.42536,43017,1006,0,0.0,0.0,0,0,0,0,0,0,80,0,88.7862914,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0374,BENIGN,0,118280557,309,423,8419,805276,405,0,27.24595469,57.5243965,4380,0,1903.725768,844.2317271,6879.363952,6.188675625,161806.5075,3077040.724,58900000,0,118000000,384027.7825,4735853.845,58900000,31,118000000,280114.6682,4052873.322,59000000,2,0,0,0,0,6192,8472,2.612432743,3.576242882,0,4380,1110.088677,1128.233375,1272910.548,0,0,0,1,0,0,0,0,1,1111.605191,27.24595469,1903.725768,6192,0,0,0,0,0,0,309,8419,423,805276,8192,269,308,20,236131.5,230929.0539,399423,72840,58900000.0,87355.97175,58900000,58800000
train,cicids1771::1731,BENIGN,0,8020520,6,6,836,1084,409,0,139.3333333,208.8958273,533,0,180.6666667,272.9261194,239.385975,1.496162344,729138.1818,1616607.705,4981092,109,3039428,607885.6,1156619.164,2672302,140,7980656,1596131.2,2221851.207,4999782,40134,0,0,0,0,132,132,0.748081172,0.748081172,0,533,147.6923077,227.1905898,51615.5641,0,0,0,1,0,0,0,0,1,160.0,139.3333333,180.6666667,132,0,0,0,0,0,0,6,836,6,1084,8192,62,5,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0473,BENIGN,0,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0148,BENIGN,0,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1441,Web Attack - Brute Force,1,5846876,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.684126019,1948958.667,3375079.696,5846165,135,5846876,2923438.0,4133360.163,5846165,711,0,0.0,0.0,0,0,0,0,0,0,104,40,0.513094514,0.171031505,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0156,Web Attack - XSS,1,5312848,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.752891858,1770949.333,3065652.688,5310860,125,5312848,2656424.0,3753939.392,5310860,1988,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564668893,0.188222964,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1043,Web Attack - XSS,1,5021552,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.79656648,1673850.667,2898403.736,5020639,131,5021552,2510776.0,3549482.294,5020639,913,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59742486,0.19914162,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1635,BENIGN,0,166,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1132530.12,24096.38554,55.33333333,55.7703625,114,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12048.19277,12048.19277,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,40,0,0,0,0,0,0,2,78,2,110,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1164,BENIGN,0,222,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1207207.207,18018.01802,74.0,87.93179175,172,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,40,9009.009009,9009.009009,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1479,Web Attack - XSS,1,5888484,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.679291988,1962828.0,3398970.456,5887621,126,5888484,2944242.0,4162566.501,5887621,863,0,0.0,0.0,0,0,0,0,0,0,104,40,0.509468991,0.169822997,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::1578,Web Attack - XSS,1,5344151,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748481845,1781383.667,3084718.702,5343310,156,5344151,2672075.5,3777696.058,5343310,841,0,0.0,0.0,0,0,0,0,0,0,104,40,0.561361384,0.187120461,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0645,BENIGN,0,290,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,551724.1379,13793.10345,96.66666667,126.2431516,240,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,40,6896.551724,6896.551724,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
validation,cicids1771::0684,BENIGN,0,531438,11,7,509,4167,205,0,46.27272727,77.77029113,2325,0,595.2857143,916.7412783,8798.768624,33.87036682,31261.05882,50592.61002,165134,3,531438,53143.8,57267.69721,165134,3,478135,79689.16667,94988.32192,202658,4,0,0,0,0,360,232,20.6985575,13.17180932,0,2325,246.1052632,598.9012991,358682.7661,0,0,0,1,0,0,0,0,0,259.7777778,46.27272727,595.2857143,360,0,0,0,0,0,0,11,509,7,4167,29200,349,4,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::0140,BENIGN,0,49,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,632653.0612,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,1,0,0,0,64,0,40816.32653,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,70,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1351,BENIGN,0,38040,2,2,74,330,37,37,37.0,0.0,165,165,165.0,0.0,10620.39958,105.1524711,12680.0,21917.38299,37988,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,52.57623554,52.57623554,37,165,88.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,110.25,37.0,165.0,40,0,0,0,0,0,0,2,74,2,330,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::0181,BENIGN,0,179,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1743016.76,22346.36872,59.66666667,101.6136474,177,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,11173.18436,11173.18436,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,80,0,0,0,0,0,0,2,84,2,228,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
test,cicids1771::1683,BENIGN,0,116045675,16,14,712,288,628,0,44.5,155.6071978,282,0,20.57142857,75.26130305,8.617296595,0.258518898,4001575.0,4881189.765,10000000,70,116000000,7736378.333,4113652.764,10000000,15334,110000000,8497573.462,3721336.051,10000000,792,0,0,0,0,332,424,0.137876746,0.120642152,0,628,32.25806452,121.40702,14739.66452,0,0,0,1,0,0,0,0,0,33.33333333,44.5,20.57142857,332,0,0,0,0,0,0,16,712,14,288,8192,952,15,20,40306.45455,83622.63013,292438,14989,10000000.0,14923.33622,10000000,9964630
train,cicids1771::0584,BENIGN,0,352,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,1261363.636,11363.63636,117.3333333,198.0311423,346,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,5681.818182,5681.818182,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
train,cicids1771::1248,BENIGN,0,64,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,187500.0,31250.0,64.0,0.0,64,64,64,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0,0,0,40,0,31250.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
