label,vector_norm,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
Worm,3.888186,0.0534359,0.21040387,0.11689103,0.84495521,0.03339744,0.25716028,0.71136546,0.83493596,0.00122664,2.268e-05,0.0,0.0,0.0,0.00166987,0.0022265,0.0011177,0.00190982,0.00333974,0.00333974,0.00116165,0.0,0.0,0.0,0.00150125,0.00258041,0.00120396,0.0,0.00333974,0.0534359,0.21040387,0.11689103,0.84495521,0.03339744,0.25716028,0.71136546,0.83493596,0.00122664,2.268e-05,0.0,0.0,0.0,0.00166987,0.0022265,0.0011177,0.00190982,0.00333974,0.00333974,0.00116165,0.0,0.0,0.0,0.00150125,0.00258041,0.00120396,0.0,0.00333974,0.49835059,0.79155296,0.306196,0.79506493,0.21531051,0.6735661,0.23397444,0.6948418,0.22147839,0.60401565,0.64411807,0.12485163,0.69120955,0.50948811,0.25569844,0.15697682,0.17208479,0.05584997,0.27380294,0.21053022,0.01910616,0.25900081,0.61743569,1.0,0.00749489,0.0429717,0.14569116,0.22874635,0.28703389,0.14002457,0.33314645,0.41209075,0.2809431,0.07440893,0.34660888,0.49557817,0.05328145,0.00378739,0.36314291,0.05521043,0.09014258,0.08274564,0.06226511,0.2046959,0.03302849,0.19258432,0.37410668,0.08142333,0.29726115,0.43127149,0.11414454,0.24562696,0.13492514,0.50631911,0.13311335,0.67656136,0.77450812,0.62180227,0.09180572,0.18818302,0.81313044,0.15385102,0.13651,0.09986196,0.32667387,0.53292239,0.15339957,0.23324147,0.38705012,0.57713842,0.17851794,-0.00756382
Normal,3.00239,0.03553117,0.0,0.12435909,0.40150222,0.03553117,0.0,0.65377355,0.29135561,0.00090071,1.36e-06,0.0,0.0,0.0,0.00088828,0.0,0.00030557,0.01091662,0.0,0.00355312,0.00200828,0.0,0.0,0.0,0.00075591,0.00173435,0.00089935,0.00355312,0.00355312,0.03553117,0.0,0.12435909,0.40150222,0.03553117,0.0,0.65377355,0.29135561,0.00090071,1.36e-06,0.0,0.0,0.0,0.00088828,0.0,0.00030557,0.01091662,0.0,0.00355312,0.00200828,0.0,0.0,0.0,0.00075591,0.00173435,0.00089935,0.00355312,0.00355312,-0.46719807,-0.30083728,-0.07579939,-0.04006949,-0.09349266,-0.09543955,-0.49191603,-0.1319218,-0.14903614,-0.25732791,-0.35038584,-0.17261492,-0.37185159,-0.25176936,-0.0133806,-0.61698622,-0.46903008,-0.17755328,-0.51354718,-0.14905389,-0.52780831,-0.10171971,-0.23993976,-0.3496241,-0.35805827,-0.51593012,-0.17173451,-1.0,-0.06660653,-0.29136735,-0.24639739,-0.39519873,-0.11721337,-0.01771946,-0.10332666,-0.10770278,-0.22059034,-0.3345767,-0.13536425,-0.56459481,-0.32323906,-0.22618654,-0.01956349,-0.1409591,-0.20148499,-0.09225151,-0.02860915,-0.59525722,-0.16431051,-0.07270613,-0.42227343,-0.13524638,-0.28905004,-0.04082121,-0.41872793,-0.24341206,-0.70149887,-0.17514193,-0.49722034,-0.31801045,-0.43657297,-0.26265699,-0.42643082,-0.018711,-0.01785664,-0.34281552,-0.16436544,-0.1670208,-0.20604195,-0.3133246,-0.27993676,-0.33213195
Backdoor,4.220072,0.8014704,0.52728313,0.00421827,0.35855255,0.04218265,0.22778633,0.26575071,0.96176451,0.00293962,0.00028605,0.0,0.0,0.0,0.0,0.00421827,0.00140609,0.0039311,0.00421827,0.00421827,0.00385146,0.0,0.0,0.0,0.00156324,0.0025119,0.00265358,0.0,0.00421827,0.8014704,0.52728313,0.00421827,0.35855255,0.04218265,0.22778633,0.26575071,0.96176451,0.00293962,0.00028605,0.0,0.0,0.0,0.0,0.00421827,0.00140609,0.0039311,0.00421827,0.00421827,0.00385146,0.0,0.0,0.0,0.00156324,0.0025119,0.00265358,0.0,0.00421827,0.03790326,0.03506223,0.14407106,0.04109243,0.50944453,0.59260291,0.07433817,0.12152631,0.2089276,0.48632205,0.23850171,0.54307312,0.23645648,0.19253775,0.3197667,0.1745166,0.04963733,0.67843455,0.21483351,0.07215216,0.04204098,0.06752945,0.94277692,0.30270869,0.18058965,0.51477325,0.46366325,0.86662823,0.36493927,0.09025253,0.21092749,0.31334671,0.56818038,0.30180863,0.23509076,0.30944383,0.23540276,0.42920893,0.42695934,0.3929534,0.30518648,0.04947789,0.72201723,0.72515434,0.12228258,0.45443627,0.40435216,0.37952998,0.1244048,0.16313435,0.24651845,0.66216677,0.62778562,0.68198097,0.90563154,0.80942756,0.8309077,0.6075232,-0.03260173,0.22228117,0.48880213,0.37936199,0.16493286,0.46615812,-0.03217333,1.0,0.18718228,0.03596919,0.26971394,0.28375879,0.6541658,0.07197385
U2R,3.9385,0.37099272,0.21254791,0.89656574,0.15844481,0.03864508,0.13139325,0.51397949,0.08888368,0.00067702,0.00019984,0.00386451,0.0,0.00331244,0.00096613,0.00386451,0.00076775,0.00480351,0.00386451,0.00386451,0.00050407,0.00064408,0.00386451,0.0,0.00118208,0.00209575,0.00047717,0.0,0.00386451,0.37099272,0.21254791,0.89656574,0.15844481,0.03864508,0.13139325,0.51397949,0.08888368,0.00067702,0.00019984,0.00386451,0.0,0.00331244,0.00096613,0.00386451,0.00076775,0.00480351,0.00386451,0.00386451,0.00050407,0.00064408,0.00386451,0.0,0.00118208,0.00209575,0.00047717,0.0,0.00386451,0.44042999,0.05065929,0.63503987,0.24229699,0.0927209,0.67572027,0.74660361,0.26235089,0.27145278,0.09236555,0.18164098,0.12193827,0.53646845,0.72522926,0.14504141,0.9478842,0.23409411,0.13603407,0.28869218,0.49030647,0.84143579,0.30005774,0.90779394,0.25512493,1.0,0.62159562,0.02765195,0.03205357,0.05611062,0.17005321,0.18652453,0.0262212,0.28616133,0.25268188,0.21633133,0.61874944,0.182191,0.75245839,0.05877361,0.22226727,0.22354621,0.5035693,0.47561145,0.42637533,0.35746852,0.31659347,0.34497777,0.00684162,0.39115769,0.1989781,0.17563364,0.77859575,0.26622006,0.45589688,0.23888326,0.29057759,0.12665981,0.48388928,0.81331462,0.0637093,0.20147681,-0.00578221,0.06089151,0.21651186,0.67911237,0.59327757,0.50771207,0.1533896,0.13426279,0.18990988,0.21393971,0.12502612
Worm,4.219885,0.29188222,0.39154929,0.77241999,0.87920618,0.03559539,0.70122921,0.6869911,0.58020484,0.00135717,7.55e-06,0.0,0.0,0.0,0.00177977,0.00237303,0.00203606,0.00246019,0.00355954,0.00355954,0.00030953,0.00059326,0.00355954,0.0,0.002127,0.00206011,0.00134962,0.0,0.00355954,0.29188222,0.39154929,0.77241999,0.87920618,0.03559539,0.70122921,0.6869911,0.58020484,0.00135717,7.55e-06,0.0,0.0,0.0,0.00177977,0.00237303,0.00203606,0.00246019,0.00355954,0.00355954,0.00030953,0.00059326,0.00355954,0.0,0.002127,0.00206011,0.00134962,0.0,0.00355954,0.5542137,0.83656812,0.30229604,0.84453928,0.25512397,0.69973278,0.25381139,0.78418338,0.18491293,0.64091718,0.65598172,0.15281028,0.66699862,0.50310475,0.32304463,0.17321049,0.18391661,0.03165644,0.27351218,0.19362031,0.04182251,0.28598034,0.63216448,1.0,0.03002291,0.06683233,0.13802211,0.24307007,0.27976257,0.12785798,0.3032746,0.42077225,0.26333061,0.04344355,0.33943442,0.4899275,0.05970063,0.00812705,0.38112107,0.0485183,0.09002367,0.10617219,0.08703383,0.25747269,0.10858264,0.20861726,0.34672257,0.11305494,0.3428036,0.49251968,0.08307319,0.22960946,0.11152948,0.53757805,0.1378672,0.72924155,0.8107965,0.6451056,0.08699104,0.2061439,0.84442854,0.15374652,0.17474386,0.10669267,0.32247612,0.54749709,0.14079763,0.25618878,0.39835581,0.64311868,0.19620907,-0.01615691
R2L,3.433205,0.78077579,0.10431418,0.3824853,0.03161035,0.03161035,0.55002022,0.44254497,0.1612128,0.00246014,1.11e-06,0.00316104,0.0,0.00270946,0.0,0.00210736,0.00031821,0.00594589,0.00316104,0.00316104,0.00096205,0.00052684,0.0,0.0,0.00121793,0.00199469,0.00245903,0.0,0.00316104,0.78077579,0.10431418,0.3824853,0.03161035,0.03161035,0.55002022,0.44254497,0.1612128,0.00246014,1.11e-06,0.00316104,0.0,0.00270946,0.0,0.00210736,0.00031821,0.00594589,0.00316104,0.00316104,0.00096205,0.00052684,0.0,0.0,0.00121793,0.00199469,0.00245903,0.0,0.00316104,0.05859976,0.58809453,0.52379906,0.02414877,0.49156064,0.49123311,0.40649906,0.56258804,0.43835852,0.19467293,0.37656873,0.27857152,0.36739969,0.56353754,0.23972251,0.23928869,0.04026513,0.34570333,0.07824785,0.09369754,0.01003375,0.10459836,1.0,0.05849534,0.39598116,0.66835898,0.08019102,0.70221519,-0.01867138,0.64940923,0.49059531,0.10393279,0.52892578,0.10800911,0.19478169,0.24181274,0.36340478,0.31560066,0.22167443,0.40423882,0.41726255,0.09411328,0.26383254,0.21405262,0.04058161,0.42535815,0.08421846,0.12398838,0.14187285,0.09178879,0.15256537,0.4622798,0.29277754,0.63953966,0.19511373,0.39148739,0.15403304,0.12970144,0.22036089,0.25713071,-0.04044975,0.56381088,0.59007889,0.30624983,0.11885983,0.14178531,0.10599142,0.57810557,0.06626289,0.25800022,0.08474153,0.07748421
Backdoor,4.245434,0.23428126,0.38198033,0.9574973,0.58570313,0.05093071,0.0865822,0.82507747,0.30049115,0.00201795,0.00243536,0.0,0.0,0.0,0.0,0.00509307,0.00091675,0.00610333,0.00509307,0.00509307,0.00287869,0.0,0.0,0.0,0.00167772,0.00243563,0.00041741,0.0,0.00509307,0.23428126,0.38198033,0.9574973,0.58570313,0.05093071,0.0865822,0.82507747,0.30049115,0.00201795,0.00243536,0.0,0.0,0.0,0.0,0.00509307,0.00091675,0.00610333,0.00509307,0.00509307,0.00287869,0.0,0.0,0.0,0.00167772,0.00243563,0.00041741,0.0,0.00509307,0.00847788,0.07552405,0.14881413,0.03894085,0.5406639,0.6403091,0.04914572,0.13414958,0.21864322,0.45684701,0.2326988,0.54526359,0.2815899,0.1259926,0.34714401,0.17974184,0.03851889,0.7198962,0.17642108,0.06742427,0.0643578,0.05335966,0.9496035,0.26055959,0.24345715,0.48339021,0.4802652,0.8623203,0.346183,0.0798193,0.21159346,0.29620981,0.58510172,0.30855325,0.23655455,0.30531785,0.21584971,0.42116868,0.41029966,0.37303287,0.2735337,0.06553797,0.72187793,0.71688932,0.08609059,0.49399,0.37243038,0.35128301,0.10997794,0.11967797,0.25642067,0.66473824,0.64283991,0.67555732,0.8865394,0.80732501,0.81451738,0.57787305,-0.04254003,0.22138654,0.45777488,0.3947894,0.15675083,0.50524038,-0.02873835,1.0,0.13431378,0.06018589,0.30034211,0.29903442,0.6247856,0.02287888
Probe,3.480993,0.4062736,0.3065519,0.32871228,0.76453304,0.03693396,0.58355665,0.36933964,0.34348586,0.00062084,2.65e-06,0.0,0.0,0.0,0.0036934,0.0,0.00019452,0.00852771,0.0036934,0.00291778,0.00321165,0.0,0.0,0.0,0.00153892,0.00155251,0.00061819,0.0,0.0036934,0.4062736,0.3065519,0.32871228,0.76453304,0.03693396,0.58355665,0.36933964,0.34348586,0.00062084,2.65e-06,0.0,0.0,0.0,0.0036934,0.0,0.00019452,0.00852771,0.0036934,0.00291778,0.00321165,0.0,0.0,0.0,0.00153892,0.00155251,0.00061819,0.0,0.0036934,0.34412459,0.01074425,0.4669081,0.41967294,0.59381646,0.08045662,-0.02274069,0.24361819,0.08769243,0.21051069,0.12554142,0.85772705,0.10663211,0.05179708,0.47975743,0.43816003,0.50319558,0.04368099,0.28842127,0.39200911,0.11264289,0.15248086,0.22938137,0.45944068,-0.00093593,0.09601413,0.35137779,0.22954877,0.48934984,0.67413801,0.13820979,0.02653577,-0.02043047,0.22171429,0.25002587,0.68725801,0.31942609,0.1609558,0.18521903,0.78324926,0.2852807,0.61785448,0.2306415,0.3190465,0.04589603,0.12738277,0.1209269,0.03698396,0.4775621,0.19595909,0.60569698,0.28969395,0.21555954,0.26390094,0.13897716,0.04449919,0.33331534,0.16023383,0.39131659,1.0,0.02265243,0.66847962,0.0791832,0.14965111,0.59068549,0.12505274,0.17095429,0.20190416,0.09773207,0.08739008,0.23870702,0.13170412
Reconnaissance,3.886449,0.36139372,0.1594384,0.35785061,0.42516908,0.03543076,0.71215814,0.55980593,0.74758893,0.00259826,5.9e-07,0.0,0.0,0.00101231,0.00354308,0.0,0.00014172,0.01385408,0.00354308,0.00212585,0.00169451,0.0,0.0,0.0,0.00164649,0.00182244,0.00259766,0.0,0.00354308,0.36139372,0.1594384,0.35785061,0.42516908,0.03543076,0.71215814,0.55980593,0.74758893,0.00259826,5.9e-07,0.0,0.0,0.00101231,0.00354308,0.0,0.00014172,0.01385408,0.00354308,0.00212585,0.00169451,0.0,0.0,0.0,0.00164649,0.00182244,0.00259766,0.0,0.00354308,0.3949264,0.51702094,0.02219261,0.30089951,0.23589365,0.07629228,0.5316633,0.50459832,0.71115929,0.21911673,0.22883132,0.72588617,0.20233542,0.17889373,0.77102274,0.59105027,0.27059421,0.30685461,0.23952483,0.64487845,0.09822512,0.02316815,0.62551564,0.11055443,0.37992612,0.00342735,-0.01124065,0.36406785,0.39572906,0.27339026,0.22338414,0.23861668,0.02974261,0.87805909,0.76583022,0.26380211,0.01472361,0.61751652,0.09707671,0.67256153,1.0,0.1650224,0.06262392,0.11300001,0.34493753,0.01271646,0.58332551,0.26931575,0.19116552,0.05239306,0.28431457,0.48100573,0.61209965,0.65568852,0.05081252,0.15910964,0.07828267,0.19442652,0.28806773,0.19797316,-0.00632694,0.41922009,0.1204792,0.57120478,0.49673808,0.13306411,0.06023986,0.1791947,-0.01335684,0.36907417,0.29225203,0.49469048
Shellcode,3.982309,0.35311404,0.04516575,0.33669016,0.0369538,0.04105977,0.51735312,0.05337771,0.91563296,0.00283286,2.776e-05,0.0,0.0,0.0017597,0.00410598,0.00273732,0.00096901,0.00382025,0.00410598,0.00410598,0.00178521,0.0,0.0,0.0,0.00112713,0.00229632,0.00280511,0.0,0.00410598,0.35311404,0.04516575,0.33669016,0.0369538,0.04105977,0.51735312,0.05337771,0.91563296,0.00283286,2.776e-05,0.0,0.0,0.0017597,0.00410598,0.00273732,0.00096901,0.00382025,0.00410598,0.00410598,0.00178521,0.0,0.0,0.0,0.00112713,0.00229632,0.00280511,0.0,0.00410598,0.39709401,0.09766386,0.27600399,0.07325776,0.47374591,0.32322416,0.23049586,0.92802554,0.92901641,0.19460022,0.48876974,0.12692638,0.2902247,0.76366603,0.85303003,0.47031063,0.79690069,0.0683149,0.38249373,0.73935384,0.10242432,0.1481889,1.0,0.13261411,0.17934325,0.68916798,0.19551389,0.27328134,0.13857666,0.13619535,0.39632773,0.60325003,0.32964581,-0.05928857,0.06701432,0.03375031,0.47328016,0.50275576,0.7843743,0.75744981,0.13235418,0.71944034,0.17892274,0.31681454,0.21514158,0.01265284,0.23992516,0.58077538,0.2720733,0.34376553,0.55960053,0.25953695,0.39700004,0.30253083,0.22640289,0.27913532,0.3869518,0.33460194,0.49042508,0.36061326,0.27361059,0.13702954,0.11290202,0.00783015,0.23806432,0.22983177,0.45423615,0.34309104,0.09158704,0.20298883,0.24702212,0.45006475
Exploit,4.240706,0.39334428,0.7940408,0.8160975,0.75360352,0.03676115,0.03676115,0.70213795,0.04043726,0.00300635,2.485e-05,0.0,0.0,0.00157548,0.0,0.00367611,0.00122537,0.00342116,0.00367611,0.00367611,0.0025573,0.0,0.0,0.0,0.00175156,0.00265012,0.0029815,0.0,0.00367611,0.39334428,0.7940408,0.8160975,0.75360352,0.03676115,0.03676115,0.70213795,0.04043726,0.00300635,2.485e-05,0.0,0.0,0.00157548,0.0,0.00367611,0.00122537,0.00342116,0.00367611,0.00367611,0.0025573,0.0,0.0,0.0,0.00175156,0.00265012,0.0029815,0.0,0.00367611,0.1228942,0.36559448,1.0,0.66357446,0.98891383,0.40413943,0.19619885,0.11217697,0.10780058,0.59358674,0.54821259,0.3613531,0.38234687,0.64369452,0.36514267,0.10294776,0.16170344,0.43208471,0.10297566,0.53245944,0.20750956,0.5342496,0.02877642,0.67846471,0.52276188,0.6079843,0.14106146,0.45001167,0.05615724,0.42164797,0.13475017,0.46839431,0.25631952,0.53094518,0.79910308,0.35060567,0.01890721,0.61751354,0.35092831,0.37428692,0.17866644,0.25105014,0.39395678,0.21110937,0.06493511,0.15098448,0.14271112,0.47335345,0.47827774,0.54346418,0.4895668,0.23315328,0.22909459,0.51250768,0.20179635,0.45766446,0.56284398,0.30691794,0.35903564,0.40164837,0.29304805,0.38810396,0.04465322,0.14106219,0.09929189,0.8852815,0.23673204,0.49199212,0.10787599,0.40210634,0.32533661,0.23429793
DoS,4.453033,0.8674435,0.6066435,0.36285216,0.30615652,0.05669565,0.90146083,0.79373908,0.59530437,0.00464059,6.92e-06,0.0,0.0,0.0,0.00283478,0.00377971,0.0050119,0.0025993,0.00566956,0.00566956,0.00073951,0.00094493,0.00566956,0.0,0.00220113,0.00218502,0.00463367,0.0,0.00566956,0.8674435,0.6066435,0.36285216,0.30615652,0.05669565,0.90146083,0.79373908,0.59530437,0.00464059,6.92e-06,0.0,0.0,0.0,0.00283478,0.00377971,0.0050119,0.0025993,0.00566956,0.00566956,0.00073951,0.00094493,0.00566956,0.0,0.00220113,0.00218502,0.00463367,0.0,0.00566956,0.21371177,0.24326573,0.75488514,0.92182648,0.08117894,0.55417168,0.17910026,-0.00350115,0.44018856,0.62996143,0.50204986,0.61934823,0.44680715,0.66569525,0.19140655,0.51248747,0.40612811,0.05682204,0.27729407,0.11361538,0.66502607,0.15252168,0.15454838,0.65193611,0.02240623,0.39587396,0.05709698,0.38439816,0.44723445,0.70793074,0.10425372,0.79047793,0.55745625,0.11953266,0.15287521,0.44973963,0.25430769,0.42698252,0.08745237,0.61400861,0.65818769,-0.04853294,0.31644583,0.2131214,0.3692964,0.5751543,0.73411483,0.66354752,0.25381204,0.01268584,0.19101718,0.14612778,0.17576751,0.39451945,0.25599259,0.49395341,0.28818309,0.21761529,1.0,0.30879578,0.16005428,0.48209837,0.59577972,0.40833464,0.04169659,0.24016806,0.26708177,0.27006909,-0.00708444,0.27173999,0.68402386,0.31837088
Backdoor,4.397295,0.35465264,0.97143978,0.34308785,0.62835193,0.0385492,0.82880777,0.49728468,0.4471707,0.00023152,0.00026141,0.0,0.0,0.0,0.0,0.00385492,0.00074785,0.0071099,0.00385492,0.00385492,0.00067042,0.00064249,0.00385492,0.0,0.00201438,0.00215169,2.988e-05,0.0,0.00385492,0.35465264,0.97143978,0.34308785,0.62835193,0.0385492,0.82880777,0.49728468,0.4471707,0.00023152,0.00026141,0.0,0.0,0.0,0.0,0.00385492,0.00074785,0.0071099,0.00385492,0.00385492,0.00067042,0.00064249,0.00385492,0.0,0.00201438,0.00215169,2.988e-05,0.0,0.00385492,0.05021072,0.05740001,0.12816007,0.06476509,0.54504067,0.60276806,0.07020806,0.11391516,0.2206621,0.4789772,0.22984026,0.55901748,0.19086063,0.10695793,0.3500405,0.21036726,0.02803507,0.68849307,0.17597876,0.04607947,0.07245303,0.04767029,0.96333706,0.2794477,0.20746033,0.52448082,0.51993126,0.91805351,0.37329704,0.09595617,0.1991844,0.2901879,0.55485445,0.32278365,0.21617188,0.31866676,0.21942157,0.42458785,0.42466593,0.38590637,0.29556307,0.04746271,0.71611673,0.70029682,0.10906261,0.46145689,0.41530174,0.33585507,0.1340472,0.14436245,0.261879,0.69178081,0.66052842,0.68886143,0.92028469,0.82739222,0.78916854,0.64814639,0.01713766,0.18614615,0.45938176,0.3982017,0.17063017,0.50061613,0.0178292,1.0,0.17968386,0.04419228,0.31193703,0.27930036,0.64825934,0.07742272
Reconnaissance,3.819538,0.39593312,0.75914448,0.38938877,0.60535228,0.03272175,0.412294,0.03599392,0.13088699,0.00052372,1.413e-05,0.0,0.0,0.00093491,0.00327217,0.0,0.00013089,0.01232786,0.00327217,0.0019633,0.00099588,0.00054536,0.0,0.0,0.00135378,0.00192804,0.00050959,0.0,0.00327217,0.39593312,0.75914448,0.38938877,0.60535228,0.03272175,0.412294,0.03599392,0.13088699,0.00052372,1.413e-05,0.0,0.0,0.00093491,0.00327217,0.0,0.00013089,0.01232786,0.00327217,0.0019633,0.00099588,0.00054536,0.0,0.0,0.00135378,0.00192804,0.00050959,0.0,0.00327217,0.42194974,0.55115426,0.01672625,0.32653147,0.18802536,0.06281836,0.51401061,0.54689759,0.72654825,0.20907634,0.24481714,0.74948561,0.20347729,0.18721391,0.77427423,0.55976659,0.27901396,0.32868928,0.25418547,0.6390599,0.09616837,-0.01408708,0.63101065,0.1503977,0.39741781,0.03631141,-0.02815098,0.38588834,0.3960942,0.23867585,0.22428279,0.24462825,0.01104102,0.92033678,0.75694382,0.26748678,-0.00490248,0.64151263,0.07298969,0.6666342,1.0,0.18975872,0.01239254,0.09938231,0.32987371,0.06104876,0.56806082,0.26960394,0.20567691,0.02597358,0.27820134,0.50694466,0.64949137,0.63544691,0.04138257,0.15135193,0.1046326,0.20388533,0.32009992,0.18724877,0.00922032,0.42096397,0.16219386,0.58701879,0.45883036,0.16069554,0.06739557,0.15337266,-0.00799969,0.3627702,0.2872422,0.50982422
Backdoor,4.223542,0.9838621,0.14429978,0.64716262,0.09619985,0.0437272,0.37605396,0.03060904,0.406663,0.00289566,0.00209091,0.0,0.0,0.0,0.0,0.00437272,0.00120687,0.00437532,0.00437272,0.00437272,0.00399248,0.0,0.0,0.0,0.00133754,0.00246416,0.00080475,0.0,0.00437272,0.9838621,0.14429978,0.64716262,0.09619985,0.0437272,0.37605396,0.03060904,0.406663,0.00289566,0.00209091,0.0,0.0,0.0,0.0,0.00437272,0.00120687,0.00437532,0.00437272,0.00437272,0.00399248,0.0,0.0,0.0,0.00133754,0.00246416,0.00080475,0.0,0.00437272,0.0099109,0.02200743,0.16161746,0.02801137,0.56767213,0.62555176,0.07636616,0.11914545,0.24568363,0.4742575,0.21584068,0.56168765,0.24252373,0.13738447,0.34093568,0.18813375,0.03571699,0.72685933,0.1884069,0.08986495,0.04611314,0.06262805,1.0,0.27626264,0.21841271,0.51077431,0.52084929,0.88929665,0.40015078,0.09740351,0.17955042,0.29451883,0.56555647,0.29891771,0.24277005,0.31642374,0.22546977,0.43193683,0.42003354,0.38159055,0.3080267,0.03812958,0.75745124,0.72473001,0.09927622,0.46458861,0.3830393,0.35138589,0.14056061,0.10232251,0.27579439,0.70931619,0.68863708,0.70276445,0.91260397,0.86424762,0.8674947,0.61265731,-0.03554185,0.22904526,0.47617817,0.41302675,0.17794929,0.48163936,-0.01093226,0.99609989,0.15845564,0.04737459,0.32079253,0.26589936,0.64370197,0.07701848
Probe,3.572749,0.10015624,0.27139109,0.66878515,0.70109361,0.03230846,0.32631546,0.5653981,0.75601798,0.00320161,1.92e-06,0.0,0.0,0.0,0.00323085,0.0,0.00015077,0.01042843,0.00323085,0.00226159,0.00252849,0.0,0.0,0.0,0.00167719,0.00206321,0.00319969,0.0,0.00323085,0.10015624,0.27139109,0.66878515,0.70109361,0.03230846,0.32631546,0.5653981,0.75601798,0.00320161,1.92e-06,0.0,0.0,0.0,0.00323085,0.0,0.00015077,0.01042843,0.00323085,0.00226159,0.00252849,0.0,0.0,0.0,0.00167719,0.00206321,0.00319969,0.0,0.00323085,0.35162306,0.00073312,0.47859505,0.42347053,0.58496946,0.0544623,-0.04005893,0.24591675,0.07654964,0.20918612,0.16246635,0.81597948,0.11971544,-0.00913772,0.44790304,0.43412498,0.46949568,0.02006958,0.27452075,0.35326481,0.09462855,0.17199217,0.22286353,0.43846056,0.0327641,0.10901155,0.37998039,0.19931597,0.48542023,0.67494577,0.12099661,0.01146888,0.0071242,0.19254404,0.26893708,0.70192105,0.28067356,0.19481482,0.16914847,0.74272043,0.31497344,0.6082688,0.2106014,0.31395561,0.04437564,0.13685608,0.10245641,0.09491228,0.48157114,0.20117228,0.58790857,0.28374553,0.20203993,0.24256755,0.12590316,0.05403865,0.33640641,0.14232902,0.39542904,1.0,0.03632548,0.6799624,0.08822184,0.14078242,0.56615794,0.10065639,0.18619612,0.17610745,0.11802663,0.06808694,0.22496611,0.13275835
R2L,3.567422,0.55584967,0.46258631,0.2685985,0.0746107,0.03730535,0.34320921,0.80206496,0.41408932,0.00112636,1.25e-06,0.00373053,0.0,0.0031976,0.0,0.00248702,0.0004974,0.00775852,0.00373053,0.00373053,0.00259515,0.0,0.0,0.0,0.00145015,0.0018336,0.00112511,0.0,0.00373053,0.55584967,0.46258631,0.2685985,0.0746107,0.03730535,0.34320921,0.80206496,0.41408932,0.00112636,1.25e-06,0.00373053,0.0,0.0031976,0.0,0.00248702,0.0004974,0.00775852,0.00373053,0.00373053,0.00259515,0.0,0.0,0.0,0.00145015,0.0018336,0.00112511,0.0,0.00373053,0.03865308,0.61896878,0.52940869,0.0717483,0.52598655,0.48691514,0.43890023,0.61265516,0.42501718,0.21394031,0.35392156,0.2815721,0.39626807,0.57177633,0.24504539,0.25166792,0.03582398,0.35947576,0.10929807,0.10623454,0.04574413,0.10746963,1.0,0.06669439,0.40000528,0.68406677,0.08969733,0.72714698,0.00220166,0.67275947,0.50113767,0.05921119,0.5509941,0.10116168,0.17285365,0.2374243,0.36440802,0.28330877,0.23502544,0.4383539,0.41827777,0.06709599,0.28566626,0.23221004,0.02985882,0.45593944,0.07746875,0.09725504,0.17731227,0.09792218,0.14568821,0.5026381,0.29706216,0.66134322,0.1837188,0.400424,0.13906884,0.11428612,0.22157814,0.257909,-0.06349435,0.58868361,0.58089733,0.29330328,0.16873266,0.12433548,0.08636238,0.5857538,0.03216346,0.25012192,0.06896428,0.06162533
